# [0]SEQN, [1]Timestamp, [2]Fix_Mode, [3]Num_SV, [4]GPS_Week, [5]TOW, [6]Latitude, [7]Longitude, [8]Ellipsoid_Altitude, [9]MSL_Altitude, [10]GDOP, [11]PDOP, [12]HDOP, [13]VDOP, [14]TDOP, [15]ECEF_X, [16]ECEF_Y, [17]ECEF_Z, [18]ECEF_VX, [19]ECEF_VY, [20]ECEF_VZ
107514,118165254275934,3,10,1854,66143.19,43.7969856,-120.6606194,4160.02,4179.22,1.71,1.54,0.86,1.27,0.75,-2352978.64,-3969079.45,4394716.92,0.97,4.11,-6.02
107516,118165304729138,3,10,1854,66143.24,43.7969848,-120.6606199,4159.65,4178.85,1.71,1.54,0.86,1.27,0.75,-2352978.57,-3969079.26,4394716.61,1.3,4.18,-6.16
107519,118165353725103,3,10,1854,66143.29,43.7969842,-120.6606204,4159.3,4178.5,1.71,1.54,0.86,1.27,0.75,-2352978.5,-3969079.06,4394716.31,1.4,4.08,-5.94
107521,118165404415837,3,10,1854,66143.34,43.7969835,-120.6606209,4158.95,4178.15,1.71,1.54,0.86,1.27,0.75,-2352978.43,-3969078.86,4394716.01,1.43,4.19,-5.95
107524,118165453469281,3,10,1854,66143.39,43.7969829,-120.6606214,4158.59,4177.79,1.71,1.54,0.86,1.27,0.75,-2352978.36,-3969078.66,4394715.72,1.48,4.02,-6.07
107526,118165504008530,3,10,1854,66143.44,43.7969822,-120.6606218,4158.25,4177.45,1.71,1.54,0.86,1.27,0.75,-2352978.29,-3969078.48,4394715.43,1.43,3.91,-5.83
107529,118165553061276,3,10,1854,66143.49,43.7969817,-120.6606221,4157.91,4177.11,1.71,1.54,0.86,1.27,0.75,-2352978.2,-3969078.3,4394715.15,2.02,4.02,-5.84
107531,118165603476835,3,10,1854,66143.54,43.796981,-120.6606223,4157.55,4176.75,1.71,1.54,0.86,1.27,0.75,-2352978.11,-3969078.1,4394714.84,1.55,3.77,-5.84
107534,118165652731283,3,10,1854,66143.59,43.7969802,-120.6606226,4157.2,4176.4,1.71,1.54,0.86,1.27,0.75,-2352978.03,-3969077.93,4394714.54,1.69,3.72,-5.86
107536,118165703204181,3,10,1854,66143.64,43.7969793,-120.6606228,4156.8,4176.0,1.71,1.54,0.86,1.27,0.75,-2352977.93,-3969077.73,4394714.19,1.86,4.0,-6.73
107539,118165752262864,3,10,1854,66143.69,43.7969784,-120.660623,4156.39,4175.59,1.71,1.54,0.86,1.27,0.75,-2352977.83,-3969077.52,4394713.83,1.91,4.24,-6.9
107541,118165802971547,3,10,1854,66143.74,43.7969777,-120.6606232,4156.02,4175.22,1.71,1.54,0.86,1.27,0.75,-2352977.74,-3969077.34,4394713.52,1.73,3.79,-6.4
107544,118165851966115,3,10,1854,66143.79,43.796977,-120.6606232,4155.71,4174.91,1.71,1.54,0.86,1.27,0.75,-2352977.65,-3969077.19,4394713.25,1.96,3.73,-6.01
107546,118165902401998,3,10,1854,66143.84,43.7969764,-120.660623,4155.38,4174.58,1.71,1.54,0.86,1.27,0.75,-2352977.54,-3969077.03,4394712.97,2.02,3.74,-6.01
107549,118165951682497,3,10,1854,66143.89,43.7969757,-120.6606229,4155.03,4174.23,1.71,1.54,0.86,1.27,0.75,-2352977.44,-3969076.87,4394712.68,1.83,3.61,-6.06
107551,118166006256965,3,10,1854,66143.94,43.7969749,-120.6606228,4154.71,4173.91,1.71,1.54,0.86,1.27,0.75,-2352977.34,-3969076.73,4394712.39,1.79,3.25,-6.15
107554,118166051385050,3,10,1854,66143.99,43.7969743,-120.6606223,4154.36,4173.56,1.71,1.54,0.86,1.27,0.75,-2352977.2,-3969076.57,4394712.1,1.91,3.33,-6.16
107556,118166101378558,3,10,1854,66144.04,43.7969736,-120.6606218,4154.01,4173.21,1.71,1.54,0.86,1.27,0.75,-2352977.06,-3969076.42,4394711.8,2.81,3.73,-6.16
107559,118166151032917,3,10,1854,66144.09,43.7969728,-120.6606213,4153.66,4172.86,1.71,1.54,0.86,1.27,0.75,-2352976.93,-3969076.27,4394711.49,1.94,3.26,-6.14
107561,118166201531727,3,10,1854,66144.14,43.7969719,-120.660621,4153.33,4172.53,1.71,1.54,0.86,1.27,0.75,-2352976.83,-3969076.14,4394711.2,1.73,3.09,-6.11
107564,118166250695311,3,10,1854,66144.19,43.796971,-120.6606208,4153.01,4172.21,1.71,1.54,0.86,1.27,0.75,-2352976.73,-3969076.01,4394710.9,1.82,3.12,-6.22
107566,118166306670795,3,10,1854,66144.24,43.7969701,-120.6606206,4152.68,4171.88,1.71,1.54,0.86,1.27,0.75,-2352976.63,-3969075.87,4394710.6,1.76,3.22,-6.28
107569,118166359923447,3,10,1854,66144.29,43.7969692,-120.6606204,4152.34,4171.54,1.71,1.54,0.86,1.27,0.75,-2352976.53,-3969075.73,4394710.29,1.79,3.24,-6.4
107571,118166406374606,3,10,1854,66144.34,43.7969681,-120.6606202,4152.0,4171.2,1.71,1.54,0.86,1.27,0.75,-2352976.43,-3969075.59,4394709.97,1.7,3.05,-6.43
107574,118166455430145,3,10,1854,66144.39,43.7969671,-120.6606201,4151.65,4170.85,1.71,1.54,0.86,1.27,0.75,-2352976.33,-3969075.45,4394709.65,1.76,3.1,-6.36
107576,118166505964854,3,10,1854,66144.44,43.7969661,-120.66062,4151.3,4170.5,1.71,1.54,0.86,1.27,0.75,-2352976.23,-3969075.31,4394709.32,1.73,3.16,-6.5
107579,118166555417092,3,10,1854,66144.49,43.796965,-120.6606198,4150.95,4170.15,1.71,1.54,0.86,1.27,0.75,-2352976.14,-3969075.17,4394709.0,1.6,3.01,-6.5
107581,118166605587159,3,10,1854,66144.54,43.7969639,-120.6606197,4150.63,4169.83,1.71,1.54,0.86,1.27,0.75,-2352976.05,-3969075.05,4394708.68,1.82,3.1,-6.43
107584,118166654849639,3,10,1854,66144.59,43.7969628,-120.6606195,4150.31,4169.51,1.71,1.54,0.86,1.27,0.75,-2352975.96,-3969074.93,4394708.37,1.73,3.0,-6.47
107586,118166705158131,3,10,1854,66144.64,43.7969617,-120.6606193,4149.99,4169.19,1.71,1.54,0.86,1.27,0.75,-2352975.87,-3969074.81,4394708.06,1.71,3.01,-6.45
107589,118166754663309,3,10,1854,66144.69,43.7969605,-120.6606191,4149.66,4168.86,1.71,1.54,0.86,1.27,0.75,-2352975.79,-3969074.7,4394707.74,1.6,2.88,-6.68
107591,118166805036963,3,10,1854,66144.74,43.7969593,-120.660619,4149.35,4168.55,1.71,1.54,0.86,1.27,0.75,-2352975.71,-3969074.59,4394707.44,1.6,2.92,-6.57
107594,118166854283799,3,10,1854,66144.79,43.7969582,-120.6606188,4149.04,4168.24,1.71,1.54,0.86,1.27,0.75,-2352975.63,-3969074.48,4394707.12,1.68,2.93,-6.63
107596,118166904643275,3,10,1854,66144.84,43.796957,-120.6606186,4148.71,4167.91,1.71,1.54,0.86,1.27,0.75,-2352975.54,-3969074.36,4394706.8,1.59,2.82,-6.72
107599,118166953932574,3,10,1854,66144.89,43.7969558,-120.6606185,4148.38,4167.58,1.71,1.54,0.86,1.27,0.75,-2352975.46,-3969074.24,4394706.48,1.64,2.95,-6.54
107601,118167008484972,3,10,1854,66144.94,43.7969547,-120.6606185,4148.06,4167.26,1.71,1.54,0.86,1.27,0.75,-2352975.39,-3969074.11,4394706.16,1.56,2.99,-6.74
107604,118167053489298,3,10,1854,66144.99,43.7969534,-120.6606184,4147.74,4166.94,1.71,1.54,0.86,1.27,0.75,-2352975.31,-3969074.0,4394705.85,1.56,2.77,-6.7
107606,118167104027568,3,10,1854,66145.04,43.7969522,-120.6606183,4147.42,4166.62,1.71,1.54,0.86,1.27,0.75,-2352975.23,-3969073.89,4394705.53,1.49,2.86,-6.75
107609,118167153085273,3,10,1854,66145.09,43.796951,-120.6606182,4147.1,4166.3,1.71,1.54,0.86,1.27,0.75,-2352975.15,-3969073.77,4394705.21,1.45,2.76,-6.66
107611,118167203125296,3,10,1854,66145.14,43.7969498,-120.660618,4146.76,4165.96,1.71,1.54,0.86,1.27,0.75,-2352975.07,-3969073.64,4394704.87,1.48,2.9,-6.69
107614,118167252642975,3,10,1854,66145.19,43.7969486,-120.6606181,4146.4,4165.6,1.71,1.54,0.86,1.27,0.75,-2352974.99,-3969073.5,4394704.53,1.45,2.92,-6.91
107616,118167303220008,3,10,1854,66145.24,43.7969474,-120.6606181,4146.06,4165.26,1.71,1.54,0.86,1.27,0.75,-2352974.91,-3969073.37,4394704.19,1.36,2.93,-6.7
107619,118167352268982,3,10,1854,66145.29,43.7969461,-120.6606183,4145.72,4164.92,1.71,1.54,0.86,1.27,0.75,-2352974.85,-3969073.24,4394703.85,1.15,2.88,-6.77
107621,118167402322205,3,10,1854,66145.34,43.7969448,-120.6606185,4145.38,4164.58,1.71,1.54,0.86,1.27,0.75,-2352974.79,-3969073.1,4394703.52,1.3,3.05,-6.8
107624,118167451979427,3,10,1854,66145.39,43.7969436,-120.6606187,4145.02,4164.22,1.71,1.54,0.86,1.27,0.75,-2352974.72,-3969072.96,4394703.17,1.3,3.02,-6.72
107626,118167502592777,3,10,1854,66145.44,43.7969423,-120.6606188,4144.68,4163.88,1.71,1.54,0.86,1.27,0.75,-2352974.65,-3969072.82,4394702.83,1.06,3.04,-6.93
107629,118167551624571,3,10,1854,66145.49,43.7969411,-120.6606191,4144.36,4163.55,1.71,1.54,0.86,1.27,0.75,-2352974.59,-3969072.69,4394702.51,1.13,3.07,-6.53
107631,118167602006466,3,10,1854,66145.54,43.7969399,-120.6606193,4144.02,4163.22,1.71,1.54,0.86,1.27,0.75,-2352974.53,-3969072.55,4394702.18,0.98,2.98,-6.62
107634,118167651358203,3,10,1854,66145.59,43.7969387,-120.6606195,4143.7,4162.9,1.71,1.54,0.86,1.27,0.75,-2352974.48,-3969072.42,4394701.86,1.2,3.1,-6.9
107636,118167703369775,3,10,1854,66145.64,43.7969375,-120.6606199,4143.34,4162.54,1.71,1.54,0.86,1.27,0.75,-2352974.43,-3969072.26,4394701.52,1.11,3.32,-6.79
107639,118167751002578,3,10,1854,66145.69,43.7969362,-120.6606204,4143.01,4162.21,1.71,1.54,0.86,1.27,0.75,-2352974.38,-3969072.12,4394701.19,0.76,3.08,-6.65
107641,118167800944404,3,10,1854,66145.74,43.796935,-120.6606208,4142.68,4161.88,1.71,1.54,0.86,1.27,0.75,-2352974.34,-3969071.98,4394700.87,0.88,3.32,-6.59
107644,118167850626350,3,10,1854,66145.79,43.7969338,-120.6606214,4142.33,4161.53,1.71,1.54,0.86,1.27,0.75,-2352974.29,-3969071.82,4394700.52,0.68,3.27,-6.58
107646,118167906300329,3,10,1854,66145.84,43.7969328,-120.6606217,4141.96,4161.16,1.71,1.54,0.86,1.27,0.75,-2352974.22,-3969071.64,4394700.19,0.8,3.34,-6.61
107649,118167955879679,3,10,1854,66145.89,43.7969316,-120.6606224,4141.63,4160.83,1.71,1.54,0.86,1.27,0.75,-2352974.19,-3969071.49,4394699.87,0.61,3.26,-6.4
107651,118168010395620,3,10,1854,66145.94,43.7969305,-120.6606233,4141.29,4160.49,1.71,1.54,0.86,1.27,0.75,-2352974.17,-3969071.32,4394699.54,0.45,3.44,-6.44
107654,118168055440454,3,10,1854,66145.99,43.7969294,-120.6606242,4140.95,4160.15,1.71,1.54,0.86,1.27,0.75,-2352974.16,-3969071.14,4394699.22,0.47,3.52,-6.41
107656,118168105985708,3,10,1854,66146.04,43.7969283,-120.6606252,4140.62,4159.82,1.71,1.54,0.86,1.27,0.75,-2352974.15,-3969070.97,4394698.9,0.32,3.65,-6.36
107659,118168155031331,3,10,1854,66146.09,43.7969272,-120.6606263,4140.28,4159.48,1.71,1.54,0.86,1.27,0.75,-2352974.15,-3969070.78,4394698.57,0.23,3.65,-6.38
107661,118168205511004,3,10,1854,66146.14,43.7969261,-120.6606276,4139.93,4159.13,1.71,1.54,0.86,1.27,0.75,-2352974.14,-3969070.59,4394698.25,0.27,3.81,-6.25
107664,118168254847306,3,10,1854,66146.19,43.796925,-120.6606288,4139.58,4158.78,1.71,1.54,0.86,1.27,0.75,-2352974.14,-3969070.38,4394697.92,0.22,3.97,-6.41
107666,118168305171862,3,10,1854,66146.24,43.796924,-120.6606303,4139.22,4158.42,1.71,1.54,0.86,1.27,0.75,-2352974.15,-3969070.17,4394697.58,-0.16,3.87,-6.28
107669,118168354216926,3,10,1854,66146.29,43.796923,-120.6606318,4138.86,4158.06,1.71,1.54,0.86,1.27,0.75,-2352974.16,-3969069.95,4394697.25,0.25,4.1,-6.22
107671,118168404839145,3,10,1854,66146.34,43.7969221,-120.6606333,4138.49,4157.69,1.71,1.54,0.86,1.27,0.75,-2352974.17,-3969069.72,4394696.93,0.06,4.32,-6.16
107674,118168454192628,3,10,1854,66146.39,43.7969212,-120.6606349,4138.12,4157.32,1.71,1.54,0.86,1.27,0.75,-2352974.18,-3969069.49,4394696.6,-0.22,4.27,-6.08
107676,118168504642968,3,10,1854,66146.44,43.7969203,-120.6606366,4137.75,4156.95,1.71,1.54,0.86,1.27,0.75,-2352974.19,-3969069.24,4394696.28,-0.13,4.44,-6.09
107679,118168553758292,3,10,1854,66146.49,43.7969195,-120.6606382,4137.39,4156.59,1.71,1.54,0.86,1.27,0.75,-2352974.21,-3969069.01,4394695.96,-0.18,4.35,-6.12
107681,118168604233495,3,10,1854,66146.54,43.7969187,-120.66064,4137.04,4156.24,1.71,1.54,0.86,1.27,0.75,-2352974.23,-3969068.77,4394695.65,-0.24,4.62,-6.0
107684,118168653508616,3,10,1854,66146.59,43.796918,-120.6606418,4136.69,4155.89,1.71,1.54,0.86,1.27,0.75,-2352974.26,-3969068.52,4394695.35,-0.45,4.53,-5.76
107686,118168704058620,3,10,1854,66146.64,43.7969172,-120.6606436,4136.35,4155.55,1.71,1.54,0.86,1.27,0.75,-2352974.29,-3969068.3,4394695.05,-0.69,4.22,-5.7
107689,118168753093347,3,10,1854,66146.69,43.7969164,-120.6606454,4136.03,4155.23,1.71,1.54,0.86,1.27,0.75,-2352974.33,-3969068.07,4394694.76,-0.51,4.51,-5.65
107691,118168803590341,3,10,1854,66146.74,43.7969157,-120.6606474,4135.64,4154.84,1.71,1.54,0.86,1.27,0.75,-2352974.35,-3969067.8,4394694.44,-0.43,5.19,-5.88
107694,118168856238447,3,10,1854,66146.79,43.7969151,-120.6606494,4135.27,4154.47,1.71,1.54,0.86,1.27,0.75,-2352974.37,-3969067.52,4394694.13,-0.44,5.05,-6.01
107696,118168903243237,3,10,1854,66146.84,43.7969145,-120.6606514,4134.91,4154.11,1.71,1.54,0.86,1.27,0.75,-2352974.4,-3969067.26,4394693.84,-0.64,5.18,-5.71
107699,118168952294377,3,10,1854,66146.89,43.7969139,-120.6606535,4134.53,4153.73,1.71,1.54,0.86,1.27,0.75,-2352974.43,-3969066.97,4394693.52,-0.6,5.23,-5.76
107701,118169007156032,3,10,1854,66146.94,43.7969132,-120.6606557,4134.14,4153.34,1.71,1.54,0.86,1.27,0.75,-2352974.47,-3969066.68,4394693.21,-0.65,5.44,-5.86
107704,118169051910257,3,10,1854,66146.99,43.7969127,-120.660658,4133.78,4152.98,1.71,1.54,0.86,1.27,0.75,-2352974.51,-3969066.4,4394692.91,-0.64,5.32,-5.7
107706,118169103448165,3,10,1854,66147.04,43.7969122,-120.6606603,4133.38,4152.58,1.71,1.54,0.86,1.27,0.75,-2352974.54,-3969066.1,4394692.6,-0.75,5.67,-5.63
107709,118169151496105,3,10,1854,66147.09,43.7969118,-120.6606624,4133.01,4152.21,1.71,1.54,0.86,1.27,0.75,-2352974.57,-3969065.8,4394692.31,-0.63,5.64,-5.67
107711,118169202040940,3,10,1854,66147.14,43.7969115,-120.6606645,4132.64,4151.84,1.71,1.54,0.86,1.27,0.75,-2352974.59,-3969065.51,4394692.03,-0.81,5.69,-5.54
107714,118169251345394,3,10,1854,66147.19,43.7969111,-120.6606666,4132.27,4151.47,1.71,1.54,0.86,1.27,0.75,-2352974.62,-3969065.22,4394691.74,-0.76,5.72,-5.66
107716,118169301202293,3,10,1854,66147.24,43.7969107,-120.6606688,4131.91,4151.11,1.71,1.54,0.86,1.27,0.75,-2352974.65,-3969064.93,4394691.46,-0.89,5.74,-5.64
107719,118169351191331,3,10,1854,66147.29,43.7969104,-120.660671,4131.55,4150.75,1.71,1.54,0.86,1.27,0.75,-2352974.68,-3969064.64,4394691.19,-0.92,5.66,-5.44
107721,118169401439551,3,10,1854,66147.34,43.7969101,-120.6606732,4131.19,4150.39,1.71,1.54,0.86,1.27,0.75,-2352974.71,-3969064.34,4394690.91,-0.82,5.87,-5.41
107724,118169450765446,3,10,1854,66147.39,43.7969098,-120.6606754,4130.82,4150.02,1.71,1.54,0.86,1.27,0.75,-2352974.75,-3969064.04,4394690.63,-1.06,5.72,-5.38
107726,118169506861895,3,10,1854,66147.44,43.7969095,-120.6606777,4130.46,4149.66,1.71,1.54,0.86,1.27,0.75,-2352974.78,-3969063.74,4394690.36,-0.97,5.82,-5.29
107729,118169555861283,3,10,1854,66147.49,43.7969092,-120.66068,4130.06,4149.26,1.71,1.54,0.86,1.27,0.75,-2352974.81,-3969063.43,4394690.06,-0.75,5.92,-5.45
107731,118169606411845,3,10,1854,66147.54,43.7969089,-120.6606822,4129.69,4148.89,1.71,1.54,0.86,1.27,0.75,-2352974.84,-3969063.12,4394689.78,-1.02,5.78,-5.19
107734,118169655476534,3,10,1854,66147.59,43.7969085,-120.6606845,4129.31,4148.51,1.71,1.54,0.86,1.27,0.75,-2352974.87,-3969062.82,4394689.48,-0.86,5.86,-5.3
107736,118169706011242,3,10,1854,66147.64,43.7969081,-120.6606867,4128.92,4148.12,1.71,1.54,0.86,1.27,0.75,-2352974.89,-3969062.51,4394689.19,-0.75,5.9,-5.22
107739,118169755075512,3,10,1854,66147.69,43.7969078,-120.6606889,4128.55,4147.75,1.71,1.54,0.86,1.27,0.75,-2352974.92,-3969062.21,4394688.9,-0.78,5.78,-5.33
107741,118169805621814,3,10,1854,66147.74,43.7969074,-120.6606911,4128.17,4147.37,1.71,1.54,0.86,1.27,0.75,-2352974.95,-3969061.91,4394688.61,-0.86,5.82,-5.15
107744,118169854817945,3,10,1854,66147.79,43.7969071,-120.6606932,4127.81,4147.01,1.71,1.54,0.86,1.27,0.75,-2352974.97,-3969061.62,4394688.33,-0.64,5.79,-5.38
107746,118169905191669,3,10,1854,66147.84,43.7969067,-120.6606952,4127.46,4146.65,1.71,1.54,0.86,1.27,0.75,-2352975.0,-3969061.34,4394688.06,-0.79,5.78,-5.39
107749,118169954246231,3,10,1854,66147.89,43.7969064,-120.6606972,4127.12,4146.32,1.71,1.54,0.86,1.27,0.75,-2352975.03,-3969061.07,4394687.8,-0.73,5.51,-5.11
107751,118170010817950,3,10,1854,66147.94,43.7969061,-120.6606993,4126.78,4145.98,1.71,1.54,0.86,1.27,0.75,-2352975.06,-3969060.8,4394687.54,-0.79,5.65,-5.28
107754,118170053840739,3,10,1854,66147.99,43.7969057,-120.6607016,4126.44,4145.63,1.71,1.54,0.86,1.27,0.75,-2352975.1,-3969060.52,4394687.27,-0.81,5.39,-5.28
107756,118170104882076,3,10,1854,66148.04,43.7969056,-120.6607035,4126.14,4145.34,1.71,1.54,0.86,1.27,0.75,-2352975.13,-3969060.26,4394687.05,-0.72,5.4,-5.23
107759,118170153295007,3,10,1854,66148.09,43.7969052,-120.6607055,4125.8,4145.0,1.71,1.54,0.86,1.27,0.75,-2352975.16,-3969059.99,4394686.79,-0.72,5.18,-5.15
107761,118170203484909,3,10,1854,66148.14,43.796905,-120.6607075,4125.49,4144.69,1.71,1.54,0.86,1.27,0.75,-2352975.2,-3969059.73,4394686.56,-0.56,5.1,-4.78
107764,118170253030664,3,10,1854,66148.19,43.7969047,-120.6607095,4125.16,4144.36,1.71,1.54,0.86,1.27,0.75,-2352975.22,-3969059.47,4394686.3,-0.68,5.04,-5.08
107766,118170303073411,3,10,1854,66148.24,43.7969051,-120.6607109,4125.07,4144.27,1.71,1.54,0.86,1.27,0.75,-2352975.27,-3969059.33,4394686.27,-0.69,4.91,-4.78
107769,118170352121827,3,10,1854,66148.29,43.7969047,-120.6607129,4124.71,4143.91,2.05,1.86,0.93,1.61,0.86,-2352975.29,-3969059.05,4394685.99,-0.53,4.59,-4.66
107771,118170401820325,3,10,1854,66148.34,43.7969043,-120.6607145,4124.36,4143.56,2.05,1.86,0.93,1.61,0.86,-2352975.29,-3969058.79,4394685.72,-0.15,4.88,-5.07
107774,118170451773884,3,10,1854,66148.39,43.7969039,-120.6607162,4124.01,4143.21,2.05,1.86,0.93,1.61,0.86,-2352975.3,-3969058.53,4394685.45,-0.37,4.7,-5.22
107776,118170502305590,3,10,1854,66148.44,43.7969033,-120.6607181,4123.65,4142.85,2.05,1.86,0.93,1.61,0.86,-2352975.31,-3969058.27,4394685.15,-0.53,4.79,-5.4
107779,118170551333542,3,10,1854,66148.49,43.7969028,-120.6607198,4123.31,4142.51,2.05,1.86,0.93,1.61,0.86,-2352975.33,-3969058.02,4394684.88,-0.36,4.82,-5.47
107781,118170602146219,3,10,1854,66148.54,43.7969023,-120.6607215,4122.93,4142.13,2.05,1.86,0.93,1.61,0.86,-2352975.33,-3969057.75,4394684.57,-0.18,4.93,-5.9
107784,118170650956057,3,10,1854,66148.59,43.7969016,-120.6607232,4122.51,4141.71,2.05,1.86,0.93,1.61,0.86,-2352975.32,-3969057.46,4394684.22,0.25,5.4,-6.44
107786,118170701748829,3,10,1854,66148.64,43.796901,-120.6607248,4122.11,4141.31,2.05,1.86,0.93,1.61,0.86,-2352975.3,-3969057.18,4394683.9,0.16,5.08,-6.32
107789,118170750774756,3,10,1854,66148.69,43.7969004,-120.6607265,4121.73,4140.93,2.05,1.86,0.93,1.61,0.86,-2352975.31,-3969056.92,4394683.58,-0.16,4.84,-6.18
107791,118170801323363,3,10,1854,66148.74,43.7968996,-120.6607282,4121.37,4140.57,2.05,1.86,0.93,1.61,0.86,-2352975.32,-3969056.68,4394683.28,-0.22,4.48,-6.21
107794,118170850437988,3,10,1854,66148.79,43.7968988,-120.6607298,4121.01,4140.21,2.05,1.86,0.93,1.61,0.86,-2352975.33,-3969056.44,4394682.96,-0.13,4.62,-6.23
107796,118170900845446,3,10,1854,66148.84,43.7968981,-120.6607315,4120.63,4139.83,2.05,1.86,0.93,1.61,0.86,-2352975.33,-3969056.19,4394682.64,0.1,5.06,-6.34
107799,118170950031240,3,10,1854,66148.89,43.7968973,-120.6607331,4120.25,4139.45,2.05,1.86,0.93,1.61,0.86,-2352975.34,-3969055.93,4394682.31,-0.15,4.5,-6.34
107801,118171004751117,3,10,1854,66148.94,43.7968965,-120.6607347,4119.9,4139.1,2.05,1.86,0.93,1.61,0.86,-2352975.35,-3969055.71,4394682.0,-0.09,4.38,-6.22
107804,118171050289380,3,10,1854,66148.99,43.7968957,-120.6607363,4119.55,4138.75,2.05,1.86,0.93,1.61,0.86,-2352975.37,-3969055.48,4394681.69,0.07,4.31,-6.29
107806,118171106369696,3,10,1854,66149.04,43.7968948,-120.6607379,4119.17,4138.37,2.05,1.86,0.93,1.61,0.86,-2352975.37,-3969055.23,4394681.36,0.34,4.64,-6.35
107809,118171155384029,3,10,1854,66149.09,43.796894,-120.6607394,4118.8,4138.0,2.05,1.86,0.93,1.61,0.86,-2352975.37,-3969055.0,4394681.05,-0.1,4.27,-6.38
107811,118171205723950,3,10,1854,66149.14,43.7968931,-120.6607407,4118.43,4137.63,2.05,1.86,0.93,1.61,0.86,-2352975.36,-3969054.77,4394680.72,-0.03,4.3,-6.41
107814,118171254975604,3,10,1854,66149.19,43.7968924,-120.6607418,4117.99,4137.19,2.05,1.86,0.93,1.61,0.86,-2352975.3,-3969054.5,4394680.36,0.16,4.39,-6.46
107816,118171305068427,3,10,1854,66149.24,43.7968918,-120.6607428,4117.56,4136.76,2.05,1.86,0.93,1.61,0.86,-2352975.24,-3969054.23,4394680.01,0.29,4.48,-6.52
107819,118171355070875,3,10,1854,66149.29,43.7968908,-120.660744,4117.19,4136.39,2.05,1.86,0.93,1.61,0.86,-2352975.23,-3969054.02,4394679.67,0.15,3.93,-6.62
107821,118171404891526,3,10,1854,66149.34,43.7968898,-120.6607451,4116.76,4135.96,1.71,1.54,0.86,1.27,0.75,-2352975.18,-3969053.77,4394679.3,0.67,4.63,-7.05
107824,118171454736691,3,10,1854,66149.39,43.7968888,-120.6607463,4116.36,4135.56,1.71,1.54,0.86,1.27,0.75,-2352975.16,-3969053.54,4394678.94,0.35,4.12,-6.79
107826,118171505224327,3,10,1854,66149.44,43.7968878,-120.6607475,4115.95,4135.15,1.71,1.54,0.86,1.27,0.75,-2352975.12,-3969053.3,4394678.58,0.44,4.06,-6.78
107829,118171554265060,3,10,1854,66149.49,43.7968868,-120.6607487,4115.56,4134.76,1.71,1.54,0.86,1.27,0.75,-2352975.11,-3969053.08,4394678.22,0.03,4.0,-6.71
107831,118171604810594,3,10,1854,66149.54,43.7968857,-120.6607499,4115.15,4134.35,1.71,1.54,0.86,1.27,0.75,-2352975.08,-3969052.85,4394677.85,0.17,3.95,-6.86
107834,118171653870394,3,10,1854,66149.59,43.7968846,-120.6607511,4114.76,4133.96,1.71,1.54,0.86,1.27,0.75,-2352975.07,-3969052.63,4394677.5,0.15,3.84,-6.76
107836,118171704433877,3,10,1854,66149.64,43.7968835,-120.6607522,4114.37,4133.57,1.71,1.54,0.86,1.27,0.75,-2352975.05,-3969052.42,4394677.14,0.1,3.93,-6.81
107839,118171753466090,3,10,1854,66149.69,43.7968823,-120.6607534,4113.98,4133.18,1.71,1.54,0.86,1.27,0.75,-2352975.02,-3969052.2,4394676.77,0.02,3.82,-6.85
107841,118171804002265,3,10,1854,66149.74,43.7968813,-120.6607544,4113.58,4132.78,1.71,1.54,0.86,1.27,0.75,-2352974.99,-3969051.98,4394676.41,0.33,4.02,-6.86
107844,118171853480345,3,10,1854,66149.79,43.7968802,-120.6607556,4113.19,4132.39,1.71,1.54,0.86,1.27,0.75,-2352974.97,-3969051.76,4394676.05,0.0,3.67,-6.83
107846,118171903091402,3,10,1854,66149.84,43.7968791,-120.6607567,4112.81,4132.01,1.71,1.54,0.86,1.27,0.75,-2352974.95,-3969051.56,4394675.7,0.3,3.83,-6.77
107849,118171953137920,3,10,1854,66149.89,43.7968779,-120.6607579,4112.43,4131.63,1.71,1.54,0.86,1.27,0.75,-2352974.94,-3969051.35,4394675.34,-0.08,3.73,-6.79
107851,118172007475346,3,10,1854,66149.94,43.7968767,-120.660759,4112.07,4131.27,1.71,1.54,0.86,1.27,0.75,-2352974.93,-3969051.16,4394674.99,0.28,3.74,-6.89
107854,118172052735431,3,10,1854,66149.99,43.7968757,-120.6607597,4111.67,4130.86,1.71,1.54,0.86,1.27,0.75,-2352974.87,-3969050.94,4394674.64,0.37,3.8,-6.91
107856,118172103840813,3,10,1854,66150.04,43.7968749,-120.6607603,4111.3,4130.5,1.71,1.54,0.86,1.27,0.75,-2352974.81,-3969050.74,4394674.32,0.47,3.84,-6.9
107859,118172152328962,3,10,1854,66150.09,43.7968737,-120.6607614,4110.93,4130.13,1.71,1.54,0.86,1.27,0.75,-2352974.8,-3969050.55,4394673.97,-0.01,3.69,-6.69
107861,118172202681245,3,10,1854,66150.14,43.7968734,-120.6607613,4110.53,4129.73,1.71,1.54,0.86,1.27,0.75,-2352974.65,-3969050.33,4394673.67,0.39,3.86,-6.75
107864,118172252435966,3,10,1854,66150.19,43.7968723,-120.6607624,4110.17,4129.37,1.71,1.54,0.86,1.27,0.75,-2352974.64,-3969050.13,4394673.33,-0.12,3.48,-6.16
